policy_id,policy_version,enabled,model_family,ticker,accession_number,source_document,metric_name,concept_name,candidate_value,value_tolerance,unit,period_start,period_end,decision,status_reason,scope_override,confidence_override,reviewed_by,reviewed_at,period_start_override,period_end_override,value_override
trprev_r58_da53074bdda65067,transportation_priority_semantic_fixture_v1,1,transportation,GWR,0001012620-12-000003,gwr10k20111231secimport.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,2.0,0.000001,distance,,2011-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:average_length_of_haul_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_70bf0cc84503e5e5,transportation_priority_semantic_fixture_v1,1,transportation,GWR,0001012620-13-000012,gwr0331201310-q.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,100000.0,0.000001,distance,,2013-03-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:average_length_of_haul_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_917780f0425fa6c5,transportation_priority_semantic_fixture_v1,1,transportation,HAFN,0001140361-25-016487,ef20041397.htm,fleet_capacity,TransportationDiscoveryFleetCapacity,5.3,0.000001,segment_native_capacity,,2024-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:fleet_capacity_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_c994241bcb10e38a,transportation_priority_semantic_fixture_v1,1,transportation,HAFN,0001140361-25-016487,ef20041397.htm,fleet_capacity,TransportationDiscoveryFleetCapacity,10000.0,0.000001,segment_native_capacity,,2024-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:fleet_capacity_prohibited_range_or_orderbook,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_1fcfc91687d08e16,transportation_priority_semantic_fixture_v1,1,transportation,HAFN,0001140361-25-016487,ef20041397.htm,revenue_days,TransportationDiscoveryRevenueDays,97.7,0.000001,days,,2024-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_38f0dc1145c6c1cf,transportation_priority_semantic_fixture_v1,1,transportation,HAFN,0001140361-25-016487,ef20041397.htm,revenue_days,TransportationDiscoveryRevenueDays,2022.0,0.000001,days,,2024-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_cb85129112bcb716,transportation_priority_semantic_fixture_v1,1,transportation,HAFN,0001140361-25-016487,ef20041397.htm,revenue_days,TransportationDiscoveryRevenueDays,1.0,0.000001,days,,2024-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_2ac320bdd875eea3,transportation_priority_semantic_fixture_v1,1,transportation,HRZ,0001362310-08-004013,c74186e10vqza.htm,revenue_days,TransportationDiscoveryRevenueDays,3200000.0,0.000001,days,,2008-06-22,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_31eba6dc3d615da2,transportation_priority_semantic_fixture_v1,1,transportation,HRZ,0001362310-08-003838,c74044e10vq.htm,revenue_days,TransportationDiscoveryRevenueDays,22.0,0.000001,days,,2008-06-22,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_cd5f0e733fae6110,transportation_priority_semantic_fixture_v1,1,transportation,HRZ,0001362310-08-003838,c74044e10vq.htm,revenue_days,TransportationDiscoveryRevenueDays,3200000.0,0.000001,days,,2008-06-22,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_e58b45ab1b474ed0,transportation_priority_semantic_fixture_v1,1,transportation,HSHP,0001959455-24-000060,hshp-20240630.htm,revenue_days,TransportationDiscoveryRevenueDays,2024.0,0.000001,days,,2024-06-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_c64a73bacc7f951d,transportation_priority_semantic_fixture_v1,1,transportation,HSHP,0001959455-25-000027,hshp-20241231.htm,revenue_days,TransportationDiscoveryRevenueDays,2024.0,0.000001,days,,2024-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_7856aac11adad852,transportation_priority_semantic_fixture_v1,1,transportation,ICON,0001140361-25-015619,ef20042514_20-f.htm,revenue_days,TransportationDiscoveryRevenueDays,434.8,0.000001,days,,2024-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_9d52f8dae4475bf9,transportation_priority_semantic_fixture_v1,1,transportation,ICON,0001140361-25-015619,ef20042514_20-f.htm,revenue_days,TransportationDiscoveryRevenueDays,2024.0,0.000001,days,,2024-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_5f49693e508eb833,transportation_priority_semantic_fixture_v1,1,transportation,ICON,0001140361-26-006582,ef20060631_20-f.htm,revenue_days,TransportationDiscoveryRevenueDays,2025.0,0.000001,days,,2025-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_1511e4055f7cea74,transportation_priority_semantic_fixture_v1,1,transportation,JBHT,0001437749-18-003239,jbht20171231_10k.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,1.4,0.000001,distance,,2017-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:average_length_of_haul_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_878802d2c1919c57,transportation_priority_semantic_fixture_v1,1,transportation,JBHT,0001437749-18-013887,jbht20180630_10q.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,12.0,0.000001,distance,,2018-06-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:average_length_of_haul_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_2067a3680dc63f3f,transportation_priority_semantic_fixture_v1,1,transportation,KNX,0001492691-18-000057,knx-9302018x10q.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,10.3,0.000001,distance,,2018-09-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:average_length_of_haul_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_6d465b4db440b13f,transportation_priority_semantic_fixture_v1,1,transportation,NM,0001193125-13-168990,d521971d20f.htm,tce_day_rate,TransportationDiscoveryTceDayRate,2012.0,0.000001,USD_per_day,,2012-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:tce_day_rate_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_3aea8f93e09dbc18,transportation_priority_semantic_fixture_v1,1,transportation,NM,0001193125-14-164924,d707934d20f.htm,tce_day_rate,TransportationDiscoveryTceDayRate,2013.0,0.000001,USD_per_day,,2013-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:tce_day_rate_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_0a15139fbc89c312,transportation_priority_semantic_fixture_v1,1,transportation,NM,0001193125-15-119030,d901758d20f.htm,tce_day_rate,TransportationDiscoveryTceDayRate,2014.0,0.000001,USD_per_day,,2014-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:tce_day_rate_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_d42ec919f0a8ed1e,transportation_priority_semantic_fixture_v1,1,transportation,NNA,0000950123-11-024654,y04650e20vf.htm,revenue_days,TransportationDiscoveryRevenueDays,2009.0,0.000001,days,,2010-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_a54f6894e33758fb,transportation_priority_semantic_fixture_v1,1,transportation,NNA,0000950123-11-024654,y04650e20vf.htm,tce_day_rate,TransportationDiscoveryTceDayRate,30087.0,0.000001,USD_per_day,,2010-12-31,ACCEPTED,reviewed_positive_semantic_fixture:tce_day_rate_explicit_reported_rate,,1.0,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_388c5ec8cfddf1e4,transportation_priority_semantic_fixture_v1,1,transportation,ODFL,0001564590-22-006303,odfl-10k_20211231.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,8.8,0.000001,distance,,2021-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:average_length_of_haul_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_5a012b5ceed19150,transportation_priority_semantic_fixture_v1,1,transportation,OSG,0001144204-13-054436,v355544_10q.htm,fleet_capacity,TransportationDiscoveryFleetCapacity,3.5,0.000001,segment_native_capacity,,2013-06-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:fleet_capacity_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r59_e378d373ee022e1e,transportation_priority_semantic_fixture_v1,1,transportation,OSG,0000075208-00-000007,0000075208-00-000007-d1.html,revenue_days,TransportationDiscoveryRevenueDays,1999.0,0.000001,days,,1999-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_645aa7289d9d5c62,transportation_priority_semantic_fixture_v1,1,transportation,PANL,0001606909-18-000045,panl-3312018x10q.htm,revenue_days,TransportationDiscoveryRevenueDays,1500000.0,0.000001,days,,2018-03-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_5e89b9fc572c307e,transportation_priority_semantic_fixture_v1,1,transportation,PANL,0001606909-18-000062,panl-6302018x10q.htm,revenue_days,TransportationDiscoveryRevenueDays,690000.0,0.000001,days,,2018-06-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_b486f31c2368db05,transportation_priority_semantic_fixture_v1,1,transportation,PANL,0001606909-18-000072,panl-9302018x10q.htm,revenue_days,TransportationDiscoveryRevenueDays,289000.0,0.000001,days,,2018-09-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_9ec24563fae1f0c2,transportation_priority_semantic_fixture_v1,1,transportation,PANL,0001606909-25-000164,panl-20250930.htm,vessel_count,TransportationDiscoveryVesselCount,2025.0,0.000001,count,,2025-09-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:vessel_count_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_491b10e62ce9311c,transportation_priority_semantic_fixture_v1,1,transportation,PSHG,0000919574-18-002540,d7830129_20-f.htm,tce_day_rate,TransportationDiscoveryTceDayRate,5320.0,0.000001,USD_per_day,,2017-12-31,ACCEPTED,reviewed_positive_semantic_fixture:tce_day_rate_explicit_reported_rate,,1.0,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_a79621fe1980898d,transportation_priority_semantic_fixture_v1,1,transportation,PSHG,0000919574-18-002540,d7830129_20-f.htm,tce_day_rate,TransportationDiscoveryTceDayRate,31.0,0.000001,USD_per_day,,2017-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:tce_day_rate_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_6007e1e5c420edbb,transportation_priority_semantic_fixture_v1,1,transportation,PSHG,0000919574-18-002540,d7830129_20-f.htm,vessel_count,TransportationDiscoveryVesselCount,57778.0,0.000001,count,,2017-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:vessel_count_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_253c50035c35cc61,transportation_priority_semantic_fixture_v1,1,transportation,PSHG,0000919574-19-002470,d8207765_20-f.htm,vessel_count,TransportationDiscoveryVesselCount,21816.0,0.000001,count,,2018-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:vessel_count_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_733667c2cf38b59d,transportation_priority_semantic_fixture_v1,1,transportation,PSHG,0000919574-20-002887,d8501928_20-f.htm,vessel_count,TransportationDiscoveryVesselCount,209211.0,0.000001,count,,2019-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:vessel_count_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_8cddcb1e34939108,transportation_priority_semantic_fixture_v1,1,transportation,RRTS,0001440024-14-000019,rrts-20140331x10q.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,0.4,0.000001,distance,,2014-03-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:average_length_of_haul_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_104c0a7bcee1be01,transportation_priority_semantic_fixture_v1,1,transportation,RRTS,0001440024-14-000030,rrts-20140630x10q.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,1.2,0.000001,distance,,2014-06-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:average_length_of_haul_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_3dddfbff7a529237,transportation_priority_semantic_fixture_v1,1,transportation,RRTS,0001440024-14-000030,rrts-20140630x10q.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,4.0,0.000001,distance,,2014-06-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:average_length_of_haul_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_1d04a05d5ff09a3a,transportation_priority_semantic_fixture_v1,1,transportation,SB,0000930413-18-000764,c90578_20f.htm,revenue_days,TransportationDiscoveryRevenueDays,97.54,0.000001,days,,2017-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_2555e6506b1bcf4c,transportation_priority_semantic_fixture_v1,1,transportation,SB,0000930413-18-000764,c90578_20f.htm,tce_day_rate,TransportationDiscoveryTceDayRate,31.0,0.000001,USD_per_day,,2017-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:tce_day_rate_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_c82311dff70ab06d,transportation_priority_semantic_fixture_v1,1,transportation,SBLK,0001140361-19-005312,form20f.htm,fleet_capacity,TransportationDiscoveryFleetCapacity,209537.0,0.000001,segment_native_capacity,,2018-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:fleet_capacity_prohibited_range_or_orderbook,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_7d32748bce9b61d2,transportation_priority_semantic_fixture_v1,1,transportation,SBLK,0001140361-20-007197,form20f.htm,fleet_capacity,TransportationDiscoveryFleetCapacity,209537.0,0.000001,segment_native_capacity,,2019-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:fleet_capacity_prohibited_range_or_orderbook,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_acb9d25914acede1,transportation_priority_semantic_fixture_v1,1,transportation,SBLK,0001140361-20-021987,sblk-20200630.htm,fleet_capacity,TransportationDiscoveryFleetCapacity,210000.0,0.000001,segment_native_capacity,,2020-06-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:fleet_capacity_prohibited_range_or_orderbook,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_cb3dc0b4531e0b57,transportation_priority_semantic_fixture_v1,1,transportation,SBLK,0001140361-18-014673,s002145x1_20f.htm,tce_day_rate,TransportationDiscoveryTceDayRate,31.0,0.000001,USD_per_day,,2017-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:tce_day_rate_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_d0cc549734fb0aad,transportation_priority_semantic_fixture_v1,1,transportation,SBLK,0001140361-18-014673,s002145x1_20f.htm,tce_day_rate,TransportationDiscoveryTceDayRate,2017.0,0.000001,USD_per_day,,2017-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:tce_day_rate_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_b3d19add907c16c3,transportation_priority_semantic_fixture_v1,1,transportation,SHIP,0000919574-18-002297,d7820483_20-f.htm,tce_day_rate,TransportationDiscoveryTceDayRate,2017000000000.0,0.000001,USD_per_day,,2017-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:tce_day_rate_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_2304d97d4b0f2375,transportation_priority_semantic_fixture_v1,1,transportation,SHIP,0000919574-18-007855,d8110391_6-k.htm,tce_day_rate,TransportationDiscoveryTceDayRate,30.0,0.000001,USD_per_day,,2018-09-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:tce_day_rate_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_20e2f97eaf0e602a,transportation_priority_semantic_fixture_v1,1,transportation,SNDR,0001692063-20-000140,sndr-20200630.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,6.0,0.000001,distance,,2020-06-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:average_length_of_haul_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_f4c5614679e344bf,transportation_priority_semantic_fixture_v1,1,transportation,SWFT,0000950153-04-000628,p68906e10vk.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,529.0,0.000001,distance,,2003-12-31,ACCEPTED,reviewed_positive_semantic_fixture:average_length_of_haul_explicit_distance,,1.0,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r59_6e709d16b1839e3c,transportation_priority_semantic_fixture_v1,1,transportation,TFII,0001176256-20-000276,exhibit99-2.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,830.0,0.000001,distance,,2020-06-30,ACCEPTED,reviewed_positive_semantic_fixture:average_length_of_haul_explicit_distance,,1.0,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r59_0abbd7a9ed0058df,transportation_priority_semantic_fixture_v1,1,transportation,TGP,0000945234-05-000613,o17412e6vk.htm,vessel_count,TransportationDiscoveryVesselCount,2005.0,0.000001,count,,2005-06-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:vessel_count_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_b4528ff64fc4d805,transportation_priority_semantic_fixture_v1,1,transportation,TOO,0001382298-08-000010,form20f.htm,vessel_count,TransportationDiscoveryVesselCount,2007.0,0.000001,count,,2007-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:vessel_count_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_a5976aeca74e1015,transportation_priority_semantic_fixture_v1,1,transportation,UAL,0001193125-18-054235,d471340d10k.htm,completion_factor,TransportationDiscoveryCompletionFactor,0.99,0.000001,ratio,,2017-12-31,ACCEPTED,reviewed_positive_semantic_fixture:completion_factor_explicit_single_value,,1.0,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_3717e19b47334ec6,transportation_priority_semantic_fixture_v1,1,transportation,ULH,0001564590-18-021017,ulh-10q_20180630.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,6.9,0.000001,distance,,2018-06-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:average_length_of_haul_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_e716a27c04d3829b,transportation_priority_semantic_fixture_v1,1,transportation,ULH,0001564590-18-021017,ulh-10q_20180630.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,8.0,0.000001,distance,,2018-06-30,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:average_length_of_haul_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_8fee0f2cc034183e,transportation_priority_semantic_fixture_v1,1,transportation,ULH,0001564590-18-028521,ulh-10q_20180929.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,3.5,0.000001,distance,,2018-09-29,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:average_length_of_haul_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_e470b996b435cac3,transportation_priority_semantic_fixture_v1,1,transportation,USEA,0001140361-25-013255,ef20039046_20f.htm,revenue_days,TransportationDiscoveryRevenueDays,2024.0,0.000001,days,,2024-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:revenue_days_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_ef44d19b9d21b674,transportation_priority_semantic_fixture_v1,1,transportation,USEA,0001140361-24-017280,ef20015313_20f.htm,tce_day_rate,TransportationDiscoveryTceDayRate,2023.0,0.000001,USD_per_day,,2023-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:tce_day_rate_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_637753f68c494ef5,transportation_priority_semantic_fixture_v1,1,transportation,USEA,0001140361-25-013255,ef20039046_20f.htm,tce_day_rate,TransportationDiscoveryTceDayRate,2024.0,0.000001,USD_per_day,,2024-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:tce_day_rate_year_as_value,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_6639f9293ebdb067,transportation_priority_semantic_fixture_v1,1,transportation,USX,0000923571-06-000008,form10_k.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,679.0,0.000001,distance,,2005-12-31,ACCEPTED,reviewed_positive_semantic_fixture:average_length_of_haul_explicit_distance,,1.0,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_dd59accb81881c9a,transportation_priority_semantic_fixture_v1,1,transportation,ZIM,0001104659-21-039375,tm217869d3_20f.htm,fleet_capacity,TransportationDiscoveryFleetCapacity,98.9,0.000001,segment_native_capacity,,2020-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:fleet_capacity_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_388b61f96391c312,transportation_priority_semantic_fixture_v1,1,transportation,ZIM,0001178913-23-000936,zk2329334.htm,fleet_capacity,TransportationDiscoveryFleetCapacity,94.0,0.000001,segment_native_capacity,,2022-12-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:fleet_capacity_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_4a1593f23c59d2d5,transportation_accepted_conflict_resolution_v1,1,transportation,ALK,0000766421-24-000012,alk-20231231.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.838,0.000001,ratio,,2023-12-31,SUPPRESSED_SEMANTIC_DUPLICATE,accepted_conflict_resolution:regional_operating_statistic_suppressed_in_favor_of_explicit_consolidated_operating_statistic,,,codex_transportation_accepted_conflict_review_v1,2026-07-29T18:00:00-05:00,,,
trprev_r58_3d93934460b52813,transportation_candidate_unlock_v1,1,transportation,ALK,0000766421-24-000031,alk-20240331.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.8140000000000001,0.000001,ratio,,2024-03-31,ACCEPTED,reviewed_positive_semantic_fixture:passenger_load_factor_explicit_period_level,,1.0,codex_transportation_candidate_unlock_review_v1,2026-07-29T00:00:00-05:00,,,
trprev_r58_9ed2b3892c8eb46f,transportation_candidate_unlock_v1,1,transportation,ALK,0000766421-24-000045,alk-20240630.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.841,0.000001,ratio,,2024-06-30,ACCEPTED,reviewed_positive_semantic_fixture:passenger_load_factor_explicit_period_level,,1.0,codex_transportation_candidate_unlock_review_v1,2026-07-29T00:00:00-05:00,,,
trprev_r58_ff47033e7aad3ff3,transportation_candidate_unlock_v1,1,transportation,ALK,0000766421-24-000082,alk-20240930.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.855,0.000001,ratio,,2024-09-30,ACCEPTED,reviewed_positive_semantic_fixture:passenger_load_factor_explicit_period_level,,1.0,codex_transportation_candidate_unlock_review_v1,2026-07-29T00:00:00-05:00,,,
trprev_r58_aaf148ebdd6ba7a8,transportation_candidate_unlock_v1,1,transportation,ALK,0000766421-25-000009,alk-20241231.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.8390000000000001,0.000001,ratio,,2024-12-31,ACCEPTED,reviewed_positive_semantic_fixture:passenger_load_factor_explicit_period_level,,1.0,codex_transportation_candidate_unlock_review_v1,2026-07-29T00:00:00-05:00,,,
trprev_r58_3aeadaf5e574b37b,transportation_candidate_unlock_v1,1,transportation,ALK,0000766421-26-000021,alk-20260331.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.802,0.000001,ratio,,2026-03-31,ACCEPTED,reviewed_positive_semantic_fixture:passenger_load_factor_explicit_period_level,,1.0,codex_transportation_candidate_unlock_review_v1,2026-07-29T00:00:00-05:00,,,
trprev_r58_e5723d7864c08e73,transportation_candidate_unlock_v1,1,transportation,CMRE,0001140361-22-011397,brhc10035517_20f.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.995,0.000001,ratio,,2021-12-31,ACCEPTED,reviewed_positive_semantic_fixture:fleet_utilization_explicit_period_level,,1.0,codex_transportation_candidate_unlock_review_v1,2026-07-29T00:00:00-05:00,,,
